res_no,url_record
1377,https://digitallibrary.un.org/record/452238
1378,https://digitallibrary.un.org/record/452431
1379,https://digitallibrary.un.org/record/452943
1380,https://digitallibrary.un.org/record/453336
1381,https://digitallibrary.un.org/record/453219
1382,https://digitallibrary.un.org/record/453483
1383,https://digitallibrary.un.org/record/454021
1384,https://digitallibrary.un.org/record/454606
1385,https://digitallibrary.un.org/record/454985
1386,https://digitallibrary.un.org/record/454998
1387,https://digitallibrary.un.org/record/456528
1388,https://digitallibrary.un.org/record/456529
1389,https://digitallibrary.un.org/record/456588
1390,https://digitallibrary.un.org/record/456589
1391,https://digitallibrary.un.org/record/457328
1392,https://digitallibrary.un.org/record/457511
1393,https://digitallibrary.un.org/record/457512
1394,https://digitallibrary.un.org/record/459053
1395,https://digitallibrary.un.org/record/459326
1396,https://digitallibrary.un.org/record/459282
1397,https://digitallibrary.un.org/record/459736
1398,https://digitallibrary.un.org/record/459875
1399,https://digitallibrary.un.org/record/460110
1400,https://digitallibrary.un.org/record/460766
1401,https://digitallibrary.un.org/record/461244
1402,https://digitallibrary.un.org/record/460899
1403,https://digitallibrary.un.org/record/461355
1404,https://digitallibrary.un.org/record/462632
1405,https://digitallibrary.un.org/record/462780
1406,https://digitallibrary.un.org/record/463644
1407,https://digitallibrary.un.org/record/463912
1408,https://digitallibrary.un.org/record/464085
1409,https://digitallibrary.un.org/record/464764
1410,https://digitallibrary.un.org/record/464858
1411,https://digitallibrary.un.org/record/464916
1412,https://digitallibrary.un.org/record/464859
1413,https://digitallibrary.un.org/record/465316
1414,https://digitallibrary.un.org/record/465317
1415,https://digitallibrary.un.org/record/465685
1416,https://digitallibrary.un.org/record/466609
1417,https://digitallibrary.un.org/record/466845
1418,https://digitallibrary.un.org/record/467390
1419,https://digitallibrary.un.org/record/467770
1420,https://digitallibrary.un.org/record/468012
1421,https://digitallibrary.un.org/record/468346
1422,https://digitallibrary.un.org/record/468885
1423,https://digitallibrary.un.org/record/468887
1424,https://digitallibrary.un.org/record/468888
1425,https://digitallibrary.un.org/record/469547
1426,https://digitallibrary.un.org/record/469795
1427,https://digitallibrary.un.org/record/470222
1428,https://digitallibrary.un.org/record/470316
1429,https://digitallibrary.un.org/record/470315
1430,https://digitallibrary.un.org/record/471784
1431,https://digitallibrary.un.org/record/471785
1432,https://digitallibrary.un.org/record/471894
1433,https://digitallibrary.un.org/record/472067
1434,https://digitallibrary.un.org/record/473254
1435,https://digitallibrary.un.org/record/474442
1436,https://digitallibrary.un.org/record/474550
1437,https://digitallibrary.un.org/record/475829
1438,https://digitallibrary.un.org/record/475999
1439,https://digitallibrary.un.org/record/476485
1440,https://digitallibrary.un.org/record/476975
1441,https://digitallibrary.un.org/record/478123
1442,https://digitallibrary.un.org/record/479790
1443,https://digitallibrary.un.org/record/479791
1444,https://digitallibrary.un.org/record/479888
1445,https://digitallibrary.un.org/record/480404
1446,https://digitallibrary.un.org/record/480405
1447,https://digitallibrary.un.org/record/480324
1448,https://digitallibrary.un.org/record/480833
1449,https://digitallibrary.un.org/record/481290
1450,https://digitallibrary.un.org/record/481295
1451,https://digitallibrary.un.org/record/481617
1452,https://digitallibrary.un.org/record/482155
1453,https://digitallibrary.un.org/record/482307
1454,https://digitallibrary.un.org/record/482497
1455,https://digitallibrary.un.org/record/484561
1456,https://digitallibrary.un.org/record/484788
1457,https://digitallibrary.un.org/record/485249
1458,https://digitallibrary.un.org/record/485844
1459,https://digitallibrary.un.org/record/485846
1460,https://digitallibrary.un.org/record/486235
1461,https://digitallibrary.un.org/record/486238
1462,https://digitallibrary.un.org/record/486243
1463,https://digitallibrary.un.org/record/486244
1464,https://digitallibrary.un.org/record/486635
1465,https://digitallibrary.un.org/record/487484
1466,https://digitallibrary.un.org/record/490011
1467,https://digitallibrary.un.org/record/490259
1468,https://digitallibrary.un.org/record/490437
1469,https://digitallibrary.un.org/record/490655
1470,https://digitallibrary.un.org/record/491175
1471,https://digitallibrary.un.org/record/491306
1472,https://digitallibrary.un.org/record/491176
1473,https://digitallibrary.un.org/record/491572
1474,https://digitallibrary.un.org/record/491839
1475,https://digitallibrary.un.org/record/492439
1476,https://digitallibrary.un.org/record/493170
1477,https://digitallibrary.un.org/record/493394
1478,https://digitallibrary.un.org/record/493934
1479,https://digitallibrary.un.org/record/494454
1480,https://digitallibrary.un.org/record/495108
1481,https://digitallibrary.un.org/record/495110
1482,https://digitallibrary.un.org/record/495111
1483,https://digitallibrary.un.org/record/495555
1484,https://digitallibrary.un.org/record/495989
1485,https://digitallibrary.un.org/record/495991
1486,https://digitallibrary.un.org/record/496682
1487,https://digitallibrary.un.org/record/497047
1488,https://digitallibrary.un.org/record/498108
1489,https://digitallibrary.un.org/record/498110
1490,https://digitallibrary.un.org/record/498521
1491,https://digitallibrary.un.org/record/498939
1492,https://digitallibrary.un.org/record/499272
1493,https://digitallibrary.un.org/record/499812
1494,https://digitallibrary.un.org/record/499977
1495,https://digitallibrary.un.org/record/499978
1496,https://digitallibrary.un.org/record/500071
1497,https://digitallibrary.un.org/record/500149
1498,https://digitallibrary.un.org/record/500150
1499,https://digitallibrary.un.org/record/500715
1500,https://digitallibrary.un.org/record/500901
1501,https://digitallibrary.un.org/record/501024
1502,https://digitallibrary.un.org/record/501026
1503,https://digitallibrary.un.org/record/501171
1504,https://digitallibrary.un.org/record/501458
1505,https://digitallibrary.un.org/record/501460
1506,https://digitallibrary.un.org/record/501847
1507,https://digitallibrary.un.org/record/501970
1508,https://digitallibrary.un.org/record/502505
1509,https://digitallibrary.un.org/record/502506
1510,https://digitallibrary.un.org/record/503843
1511,https://digitallibrary.un.org/record/504316
1512,https://digitallibrary.un.org/record/504934
1513,https://digitallibrary.un.org/record/504935
1514,https://digitallibrary.un.org/record/506208
1515,https://digitallibrary.un.org/record/506761
1516,https://digitallibrary.un.org/record/506875
1517,https://digitallibrary.un.org/record/506967
1518,https://digitallibrary.un.org/record/506966
1519,https://digitallibrary.un.org/record/508921
1520,https://digitallibrary.un.org/record/509450
1521,https://digitallibrary.un.org/record/509567
1522,https://digitallibrary.un.org/record/511654
1523,https://digitallibrary.un.org/record/514239
1524,https://digitallibrary.un.org/record/514457
1525,https://digitallibrary.un.org/record/514458
1526,https://digitallibrary.un.org/record/514461
1527,https://digitallibrary.un.org/record/514564
1528,https://digitallibrary.un.org/record/516209
1529,https://digitallibrary.un.org/record/516210
1530,https://digitallibrary.un.org/record/517061
1531,https://digitallibrary.un.org/record/517314
1532,https://digitallibrary.un.org/record/517890
1533,https://digitallibrary.un.org/record/517193
1534,https://digitallibrary.un.org/record/518305
1535,https://digitallibrary.un.org/record/518306
1536,https://digitallibrary.un.org/record/518307
1537,https://digitallibrary.un.org/record/518453
1538,https://digitallibrary.un.org/record/519839
1539,https://digitallibrary.un.org/record/519994
1540,https://digitallibrary.un.org/record/520326
1541,https://digitallibrary.un.org/record/520327
1542,https://digitallibrary.un.org/record/520532
1543,https://digitallibrary.un.org/record/521476
1544,https://digitallibrary.un.org/record/521551
1545,https://digitallibrary.un.org/record/521817
1546,https://digitallibrary.un.org/record/523025
1547,https://digitallibrary.un.org/record/523368
1548,https://digitallibrary.un.org/record/523909
1549,https://digitallibrary.un.org/record/523910
1550,https://digitallibrary.un.org/record/524807
1551,https://digitallibrary.un.org/record/525720
1552,https://digitallibrary.un.org/record/526781
1553,https://digitallibrary.un.org/record/526897
1554,https://digitallibrary.un.org/record/527004
1555,https://digitallibrary.un.org/record/527217
1556,https://digitallibrary.un.org/record/527076
1557,https://digitallibrary.un.org/record/527704
1558,https://digitallibrary.un.org/record/527876
1559,https://digitallibrary.un.org/record/529421
1560,https://digitallibrary.un.org/record/530282
1561,https://digitallibrary.un.org/record/530563
1562,https://digitallibrary.un.org/record/530564
1563,https://digitallibrary.un.org/record/530566
1564,https://digitallibrary.un.org/record/530567
1565,https://digitallibrary.un.org/record/531854
1566,https://digitallibrary.un.org/record/532676
1567,https://digitallibrary.un.org/record/533142
1568,https://digitallibrary.un.org/record/534134
1569,https://digitallibrary.un.org/record/534024
1570,https://digitallibrary.un.org/record/534264
1571,https://digitallibrary.un.org/record/534497
1572,https://digitallibrary.un.org/record/534935
1573,https://digitallibrary.un.org/record/535053
1574,https://digitallibrary.un.org/record/535418
1575,https://digitallibrary.un.org/record/535571
1576,https://digitallibrary.un.org/record/535827
1577,https://digitallibrary.un.org/record/536147
1578,https://digitallibrary.un.org/record/537395
1579,https://digitallibrary.un.org/record/537976
1580,https://digitallibrary.un.org/record/538064
1581,https://digitallibrary.un.org/record/539499
1582,https://digitallibrary.un.org/record/540242
1583,https://digitallibrary.un.org/record/540243
1584,https://digitallibrary.un.org/record/540264
1585,https://digitallibrary.un.org/record/543297
1586,https://digitallibrary.un.org/record/543530
1587,https://digitallibrary.un.org/record/543531
1588,https://digitallibrary.un.org/record/543703
1589,https://digitallibrary.un.org/record/544316
1590,https://digitallibrary.un.org/record/544317
1591,https://digitallibrary.un.org/record/544566
1592,https://digitallibrary.un.org/record/544704
1593,https://digitallibrary.un.org/record/544817
1594,https://digitallibrary.un.org/record/544855
1595,https://digitallibrary.un.org/record/545254
1596,https://digitallibrary.un.org/record/546261
1597,https://digitallibrary.un.org/record/546481
1598,https://digitallibrary.un.org/record/547516
1599,https://digitallibrary.un.org/record/547515
1600,https://digitallibrary.un.org/record/548059
1601,https://digitallibrary.un.org/record/550408
1602,https://digitallibrary.un.org/record/550293
1603,https://digitallibrary.un.org/record/550392
1604,https://digitallibrary.un.org/record/551101
1605,https://digitallibrary.un.org/record/551263
1606,https://digitallibrary.un.org/record/551380
1607,https://digitallibrary.un.org/record/551620
1608,https://digitallibrary.un.org/record/551713
1609,https://digitallibrary.un.org/record/551965
1610,https://digitallibrary.un.org/record/552419
1611,https://digitallibrary.un.org/record/552683
1612,https://digitallibrary.un.org/record/554197
1613,https://digitallibrary.un.org/record/554189
1614,https://digitallibrary.un.org/record/554433
1615,https://digitallibrary.un.org/record/554435
1616,https://digitallibrary.un.org/record/554437
1617,https://digitallibrary.un.org/record/554438
1618,https://digitallibrary.un.org/record/554648
1619,https://digitallibrary.un.org/record/555019
1620,https://digitallibrary.un.org/record/556055
1621,https://digitallibrary.un.org/record/556166
1622,https://digitallibrary.un.org/record/556493
1623,https://digitallibrary.un.org/record/556494
1624,https://digitallibrary.un.org/record/556538
1625,https://digitallibrary.un.org/record/556539
1626,https://digitallibrary.un.org/record/556755
1627,https://digitallibrary.un.org/record/557094
1628,https://digitallibrary.un.org/record/557520
1629,https://digitallibrary.un.org/record/557521
1630,https://digitallibrary.un.org/record/558608
1631,https://digitallibrary.un.org/record/558609
1632,https://digitallibrary.un.org/record/558610
1633,https://digitallibrary.un.org/record/559049
1634,https://digitallibrary.un.org/record/559433
1635,https://digitallibrary.un.org/record/560272
1636,https://digitallibrary.un.org/record/559588
1637,https://digitallibrary.un.org/record/560215
1638,https://digitallibrary.un.org/record/560545
1639,https://digitallibrary.un.org/record/561052
1640,https://digitallibrary.un.org/record/561253
1641,https://digitallibrary.un.org/record/561715
1642,https://digitallibrary.un.org/record/562927
1643,https://digitallibrary.un.org/record/563083
1644,https://digitallibrary.un.org/record/563081
1645,https://digitallibrary.un.org/record/563509
1646,https://digitallibrary.un.org/record/563679
1647,https://digitallibrary.un.org/record/563510
1648,https://digitallibrary.un.org/record/563832
1649,https://digitallibrary.un.org/record/563833
1650,https://digitallibrary.un.org/record/563834
1651,https://digitallibrary.un.org/record/563681
1652,https://digitallibrary.un.org/record/565655
1653,https://digitallibrary.un.org/record/566036
1654,https://digitallibrary.un.org/record/566192
1655,https://digitallibrary.un.org/record/566193
1656,https://digitallibrary.un.org/record/566194
1657,https://digitallibrary.un.org/record/566583
1658,https://digitallibrary.un.org/record/567544
1659,https://digitallibrary.un.org/record/567545
1660,https://digitallibrary.un.org/record/568957
1661,https://digitallibrary.un.org/record/570238
1662,https://digitallibrary.un.org/record/571234
1663,https://digitallibrary.un.org/record/571321
1664,https://digitallibrary.un.org/record/571640
1665,https://digitallibrary.un.org/record/571641
1666,https://digitallibrary.un.org/record/571860
1667,https://digitallibrary.un.org/record/571801
1668,https://digitallibrary.un.org/record/572571
1669,https://digitallibrary.un.org/record/572572
1670,https://digitallibrary.un.org/record/572816
1671,https://digitallibrary.un.org/record/573601
1672,https://digitallibrary.un.org/record/573603
1673,https://digitallibrary.un.org/record/573835
1674,https://digitallibrary.un.org/record/573969
1675,https://digitallibrary.un.org/record/573970
1676,https://digitallibrary.un.org/record/574735
1677,https://digitallibrary.un.org/record/574995
1678,https://digitallibrary.un.org/record/574996
1679,https://digitallibrary.un.org/record/575131
1680,https://digitallibrary.un.org/record/575280
1681,https://digitallibrary.un.org/record/576176
1682,https://digitallibrary.un.org/record/576231
1683,https://digitallibrary.un.org/record/576843
1684,https://digitallibrary.un.org/record/576845
1685,https://digitallibrary.un.org/record/576846
1686,https://digitallibrary.un.org/record/577063
1687,https://digitallibrary.un.org/record/577147
1688,https://digitallibrary.un.org/record/577149
1689,https://digitallibrary.un.org/record/577350
1690,https://digitallibrary.un.org/record/577351
1691,https://digitallibrary.un.org/record/1494354
1692,https://digitallibrary.un.org/record/577933
1693,https://digitallibrary.un.org/record/577934
1694,https://digitallibrary.un.org/record/578682
1695,https://digitallibrary.un.org/record/578923
1696,https://digitallibrary.un.org/record/580191
1697,https://digitallibrary.un.org/record/580127
1698,https://digitallibrary.un.org/record/580192
1699,https://digitallibrary.un.org/record/580701
1700,https://digitallibrary.un.org/record/580835
1701,https://digitallibrary.un.org/record/581053
1702,https://digitallibrary.un.org/record/581271
1703,https://digitallibrary.un.org/record/581386
1704,https://digitallibrary.un.org/record/581761
1705,https://digitallibrary.un.org/record/581984
1706,https://digitallibrary.un.org/record/582107
1707,https://digitallibrary.un.org/record/582579
1708,https://digitallibrary.un.org/record/1494550
1709,https://digitallibrary.un.org/record/583371
1710,https://digitallibrary.un.org/record/583947
1711,https://digitallibrary.un.org/record/584021
1712,https://digitallibrary.un.org/record/583948
1713,https://digitallibrary.un.org/record/583950
1714,https://digitallibrary.un.org/record/584226
1715,https://digitallibrary.un.org/record/584296
1716,https://digitallibrary.un.org/record/584578
1717,https://digitallibrary.un.org/record/584580
1718,https://digitallibrary.un.org/record/584729
1719,https://digitallibrary.un.org/record/585115
1720,https://digitallibrary.un.org/record/585653
1721,https://digitallibrary.un.org/record/585794
1722,https://digitallibrary.un.org/record/587050
1723,https://digitallibrary.un.org/record/587463
1724,https://digitallibrary.un.org/record/587548
1725,https://digitallibrary.un.org/record/588110
1726,https://digitallibrary.un.org/record/588891
1727,https://digitallibrary.un.org/record/589036
1728,https://digitallibrary.un.org/record/589037
1729,https://digitallibrary.un.org/record/590301
1730,https://digitallibrary.un.org/record/589424
1731,https://digitallibrary.un.org/record/589425
1732,https://digitallibrary.un.org/record/589426
1733,https://digitallibrary.un.org/record/589559
1734,https://digitallibrary.un.org/record/589560
1735,https://digitallibrary.un.org/record/589562
1736,https://digitallibrary.un.org/record/589563
1737,https://digitallibrary.un.org/record/589783
1738,https://digitallibrary.un.org/record/589659
1739,https://digitallibrary.un.org/record/590797
1740,https://digitallibrary.un.org/record/593436
1741,https://digitallibrary.un.org/record/591988
1742,https://digitallibrary.un.org/record/592998
1743,https://digitallibrary.un.org/record/592999
1744,https://digitallibrary.un.org/record/593199
1745,https://digitallibrary.un.org/record/593437
1746,https://digitallibrary.un.org/record/595351
1747,https://digitallibrary.un.org/record/595373
1748,https://digitallibrary.un.org/record/595598
1749,https://digitallibrary.un.org/record/595838
1750,https://digitallibrary.un.org/record/595997
1751,https://digitallibrary.un.org/record/597109
1752,https://digitallibrary.un.org/record/597110
1753,https://digitallibrary.un.org/record/599165
1754,https://digitallibrary.un.org/record/599527
1755,https://digitallibrary.un.org/record/599521
1756,https://digitallibrary.un.org/record/600031
1757,https://digitallibrary.un.org/record/600560
1758,https://digitallibrary.un.org/record/601626
1759,https://digitallibrary.un.org/record/601905
1760,https://digitallibrary.un.org/record/601904
1761,https://digitallibrary.un.org/record/601906
1762,https://digitallibrary.un.org/record/602603
1763,https://digitallibrary.un.org/record/602542
1764,https://digitallibrary.un.org/record/602544
1765,https://digitallibrary.un.org/record/603336
1766,https://digitallibrary.un.org/record/603732
1767,https://digitallibrary.un.org/record/604231
1768,https://digitallibrary.un.org/record/604308
1769,https://digitallibrary.un.org/record/604309
1770,https://digitallibrary.un.org/record/604941
1771,https://digitallibrary.un.org/record/604939
1772,https://digitallibrary.un.org/record/605362
1773,https://digitallibrary.un.org/record/605591
1774,https://digitallibrary.un.org/record/606843
1775,https://digitallibrary.un.org/record/606844
1776,https://digitallibrary.un.org/record/607430
1777,https://digitallibrary.un.org/record/607422
1778,https://digitallibrary.un.org/record/607747
1779,https://digitallibrary.un.org/record/608211
1780,https://digitallibrary.un.org/record/609368
1781,https://digitallibrary.un.org/record/609238
1782,https://digitallibrary.un.org/record/610504
1783,https://digitallibrary.un.org/record/610819
1784,https://digitallibrary.un.org/record/610821
1785,https://digitallibrary.un.org/record/612282
1786,https://digitallibrary.un.org/record/612632
1787,https://digitallibrary.un.org/record/613336
1788,https://digitallibrary.un.org/record/613982
1789,https://digitallibrary.un.org/record/613981
1790,https://digitallibrary.un.org/record/614479
1791,https://digitallibrary.un.org/record/614588
1792,https://digitallibrary.un.org/record/614589
1793,https://digitallibrary.un.org/record/614751
1794,https://digitallibrary.un.org/record/614752
1795,https://digitallibrary.un.org/record/616439
1796,https://digitallibrary.un.org/record/617152
1797,https://digitallibrary.un.org/record/617918
1798,https://digitallibrary.un.org/record/618030
1799,https://digitallibrary.un.org/record/619741
1800,https://digitallibrary.un.org/record/620252
1801,https://digitallibrary.un.org/record/620108
1802,https://digitallibrary.un.org/record/620564
1803,https://digitallibrary.un.org/record/621380
1804,https://digitallibrary.un.org/record/622535
1805,https://digitallibrary.un.org/record/623157
1806,https://digitallibrary.un.org/record/623160
1807,https://digitallibrary.un.org/record/623667
1808,https://digitallibrary.un.org/record/624608
1809,https://digitallibrary.un.org/record/1494369
1810,https://digitallibrary.un.org/record/625288
1811,https://digitallibrary.un.org/record/625589
1812,https://digitallibrary.un.org/record/625747
1813,https://digitallibrary.un.org/record/625748
1814,https://digitallibrary.un.org/record/626781
1815,https://digitallibrary.un.org/record/627952
1816,https://digitallibrary.un.org/record/627953
1817,https://digitallibrary.un.org/record/629075
1818,https://digitallibrary.un.org/record/629329
1819,https://digitallibrary.un.org/record/629641
1820,https://digitallibrary.un.org/record/629882
1821,https://digitallibrary.un.org/record/630482
1822,https://digitallibrary.un.org/record/630580
1823,https://digitallibrary.un.org/record/631358
1824,https://digitallibrary.un.org/record/632203
1825,https://digitallibrary.un.org/record/632501
1826,https://digitallibrary.un.org/record/632848
1827,https://digitallibrary.un.org/record/632989
1828,https://digitallibrary.un.org/record/633149
1829,https://digitallibrary.un.org/record/633259
1830,https://digitallibrary.un.org/record/633635
1831,https://digitallibrary.un.org/record/634435
1832,https://digitallibrary.un.org/record/635261
1833,https://digitallibrary.un.org/record/637582
1834,https://digitallibrary.un.org/record/637755
1835,https://digitallibrary.un.org/record/638119
1836,https://digitallibrary.un.org/record/638120
1837,https://digitallibrary.un.org/record/638121
1838,https://digitallibrary.un.org/record/638737
1839,https://digitallibrary.un.org/record/638844
1840,https://digitallibrary.un.org/record/639170
1841,https://digitallibrary.un.org/record/639304
1842,https://digitallibrary.un.org/record/640400
1843,https://digitallibrary.un.org/record/641977
1844,https://digitallibrary.un.org/record/642067
1845,https://digitallibrary.un.org/record/642066
1846,https://digitallibrary.un.org/record/642811
1847,https://digitallibrary.un.org/record/643516
1848,https://digitallibrary.un.org/record/643417
1849,https://digitallibrary.un.org/record/643515
1850,https://digitallibrary.un.org/record/643820
1851,https://digitallibrary.un.org/record/643822
1852,https://digitallibrary.un.org/record/643824
1853,https://digitallibrary.un.org/record/644342
1854,https://digitallibrary.un.org/record/644343
1855,https://digitallibrary.un.org/record/644118
1856,https://digitallibrary.un.org/record/644491
1857,https://digitallibrary.un.org/record/644492
1858,https://digitallibrary.un.org/record/644493
1859,https://digitallibrary.un.org/record/644494
1860,https://digitallibrary.un.org/record/645525
1861,https://digitallibrary.un.org/record/646026
1862,https://digitallibrary.un.org/record/653242
1863,https://digitallibrary.un.org/record/646262
1864,https://digitallibrary.un.org/record/646808
1865,https://digitallibrary.un.org/record/646878
1866,https://digitallibrary.un.org/record/648276
1867,https://digitallibrary.un.org/record/648838
1868,https://digitallibrary.un.org/record/650292
1869,https://digitallibrary.un.org/record/650488
1870,https://digitallibrary.un.org/record/653167
1871,https://digitallibrary.un.org/record/653168
1872,https://digitallibrary.un.org/record/655380
1873,https://digitallibrary.un.org/record/655774
1874,https://digitallibrary.un.org/record/657354
1875,https://digitallibrary.un.org/record/658298
1876,https://digitallibrary.un.org/record/658897
1877,https://digitallibrary.un.org/record/659564
1878,https://digitallibrary.un.org/record/659814
1879,https://digitallibrary.un.org/record/660712
1880,https://digitallibrary.un.org/record/661262
1881,https://digitallibrary.un.org/record/661263
1882,https://digitallibrary.un.org/record/661765
1883,https://digitallibrary.un.org/record/662174
1884,https://digitallibrary.un.org/record/663544
1885,https://digitallibrary.un.org/record/664771
1886,https://digitallibrary.un.org/record/664773
1887,https://digitallibrary.un.org/record/665529
1888,https://digitallibrary.un.org/record/666430
1889,https://digitallibrary.un.org/record/666733
1890,https://digitallibrary.un.org/record/667268
1891,https://digitallibrary.un.org/record/667702
1892,https://digitallibrary.un.org/record/667560
1893,https://digitallibrary.un.org/record/669783
1894,https://digitallibrary.un.org/record/671118
1895,https://digitallibrary.un.org/record/671641
1896,https://digitallibrary.un.org/record/672394
1897,https://digitallibrary.un.org/record/672396
1898,https://digitallibrary.un.org/record/673218
1899,https://digitallibrary.un.org/record/673390
1900,https://digitallibrary.un.org/record/673405
1901,https://digitallibrary.un.org/record/673391
1902,https://digitallibrary.un.org/record/673503
1903,https://digitallibrary.un.org/record/673505
1904,https://digitallibrary.un.org/record/673508
1905,https://digitallibrary.un.org/record/673764
1906,https://digitallibrary.un.org/record/673858
1907,https://digitallibrary.un.org/record/673859
1908,https://digitallibrary.un.org/record/675259
1909,https://digitallibrary.un.org/record/675443
1910,https://digitallibrary.un.org/record/675889
1911,https://digitallibrary.un.org/record/675890
1912,https://digitallibrary.un.org/record/677337
1913,https://digitallibrary.un.org/record/678406
1914,https://digitallibrary.un.org/record/678853
1915,https://digitallibrary.un.org/record/678854
1916,https://digitallibrary.un.org/record/678952
1917,https://digitallibrary.un.org/record/679057
1918,https://digitallibrary.un.org/record/681282
1919,https://digitallibrary.un.org/record/681591
1920,https://digitallibrary.un.org/record/681711
1921,https://digitallibrary.un.org/record/682477
1922,https://digitallibrary.un.org/record/682478
1923,https://digitallibrary.un.org/record/683156
1924,https://digitallibrary.un.org/record/683301
1925,https://digitallibrary.un.org/record/683422
1926,https://digitallibrary.un.org/record/683642
1927,https://digitallibrary.un.org/record/683778
1928,https://digitallibrary.un.org/record/683871
1929,https://digitallibrary.un.org/record/683939
1930,https://digitallibrary.un.org/record/684439
1931,https://digitallibrary.un.org/record/685263
1932,https://digitallibrary.un.org/record/685374
1933,https://digitallibrary.un.org/record/685455
1934,https://digitallibrary.un.org/record/685264
1935,https://digitallibrary.un.org/record/687367
1936,https://digitallibrary.un.org/record/687788
1937,https://digitallibrary.un.org/record/689079
1938,https://digitallibrary.un.org/record/690104
1939,https://digitallibrary.un.org/record/689970
1940,https://digitallibrary.un.org/record/690844
1941,https://digitallibrary.un.org/record/690847
1942,https://digitallibrary.un.org/record/690848
1943,https://digitallibrary.un.org/record/691808
1944,https://digitallibrary.un.org/record/691969
1945,https://digitallibrary.un.org/record/691970
1946,https://digitallibrary.un.org/record/692031
1947,https://digitallibrary.un.org/record/692685
1948,https://digitallibrary.un.org/record/693840
1949,https://digitallibrary.un.org/record/694078
1950,https://digitallibrary.un.org/record/694079
1951,https://digitallibrary.un.org/record/694130
1952,https://digitallibrary.un.org/record/694221
1953,https://digitallibrary.un.org/record/694956
1954,https://digitallibrary.un.org/record/694958
1955,https://digitallibrary.un.org/record/694960
1956,https://digitallibrary.un.org/record/694961
1957,https://digitallibrary.un.org/record/695065
1958,https://digitallibrary.un.org/record/694962
1959,https://digitallibrary.un.org/record/695211
1960,https://digitallibrary.un.org/record/695067
1961,https://digitallibrary.un.org/record/695213
1962,https://digitallibrary.un.org/record/695215
1963,https://digitallibrary.un.org/record/695336
1964,https://digitallibrary.un.org/record/695416
1965,https://digitallibrary.un.org/record/695417
1966,https://digitallibrary.un.org/record/695418
1967,https://digitallibrary.un.org/record/696939
1968,https://digitallibrary.un.org/record/698103
1969,https://digitallibrary.un.org/record/698717
1970,https://digitallibrary.un.org/record/698927
1971,https://digitallibrary.un.org/record/698926
1972,https://digitallibrary.un.org/record/699710
1973,https://digitallibrary.un.org/record/699777
1974,https://digitallibrary.un.org/record/699865
1975,https://digitallibrary.un.org/record/700150
1976,https://digitallibrary.un.org/record/700839
1977,https://digitallibrary.un.org/record/701652
1978,https://digitallibrary.un.org/record/702139
1979,https://digitallibrary.un.org/record/702140
1980,https://digitallibrary.un.org/record/702236
1981,https://digitallibrary.un.org/record/703159
1982,https://digitallibrary.un.org/record/703450
1983,https://digitallibrary.un.org/record/704836
1984,https://digitallibrary.un.org/record/704920
1985,https://digitallibrary.un.org/record/705049
1986,https://digitallibrary.un.org/record/705093
1987,https://digitallibrary.un.org/record/705431
1988,https://digitallibrary.un.org/record/705598
1989,https://digitallibrary.un.org/record/705628
1990,https://digitallibrary.un.org/record/706063
1991,https://digitallibrary.un.org/record/706072
1992,https://digitallibrary.un.org/record/706216
1993,https://digitallibrary.un.org/record/706215
1994,https://digitallibrary.un.org/record/706268
1995,https://digitallibrary.un.org/record/706513
1996,https://digitallibrary.un.org/record/706698
1997,https://digitallibrary.un.org/record/706748
1998,https://digitallibrary.un.org/record/706840
1999,https://digitallibrary.un.org/record/706967
2000,https://digitallibrary.un.org/record/708095
2001,https://digitallibrary.un.org/record/708097
2002,https://digitallibrary.un.org/record/708267
2003,https://digitallibrary.un.org/record/708268
2004,https://digitallibrary.un.org/record/709996
2005,https://digitallibrary.un.org/record/710843
2006,https://digitallibrary.un.org/record/710728
2007,https://digitallibrary.un.org/record/711057
2008,https://digitallibrary.un.org/record/710979
2009,https://digitallibrary.un.org/record/710980
2010,https://digitallibrary.un.org/record/712070
2011,https://digitallibrary.un.org/record/712846
2012,https://digitallibrary.un.org/record/713122
2013,https://digitallibrary.un.org/record/713123
2014,https://digitallibrary.un.org/record/713876
2015,https://digitallibrary.un.org/record/713878
2016,https://digitallibrary.un.org/record/714306
2017,https://digitallibrary.un.org/record/714711
2018,https://digitallibrary.un.org/record/714712
2019,https://digitallibrary.un.org/record/716099
2020,https://digitallibrary.un.org/record/716408
2021,https://digitallibrary.un.org/record/716816
2022,https://digitallibrary.un.org/record/717078
2023,https://digitallibrary.un.org/record/717214
2024,https://digitallibrary.un.org/record/717865
2025,https://digitallibrary.un.org/record/717894
2026,https://digitallibrary.un.org/record/717866
2027,https://digitallibrary.un.org/record/718226
2028,https://digitallibrary.un.org/record/718303
2029,https://digitallibrary.un.org/record/718305
2030,https://digitallibrary.un.org/record/718377
2031,https://digitallibrary.un.org/record/718368
2032,https://digitallibrary.un.org/record/718370
2033,https://digitallibrary.un.org/record/719611
2034,https://digitallibrary.un.org/record/719766
2035,https://digitallibrary.un.org/record/721136
2036,https://digitallibrary.un.org/record/721243
2037,https://digitallibrary.un.org/record/721327
2038,https://digitallibrary.un.org/record/721779
2039,https://digitallibrary.un.org/record/721780
2040,https://digitallibrary.un.org/record/722528
2041,https://digitallibrary.un.org/record/723393
2042,https://digitallibrary.un.org/record/724986
